tarea,fuente,nombre_proyecto,COD_DANE,nota,clasificacion_sugerida,motivo_sugerencia,clave,anio_inicio,id_registro,n_registros,url,tipo_registro,tokens_match,cod_dane_match
SECTOR,renare,"Introduction of the recovery and combustion of methane in the existing sludge treatment system of the Wastewater Treatment Plant of Cañaveralejo EMCALI in Cali, Colombia",,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,"renare|introduction of the recovery and combustion of methane in the existing sludge treatment system of the wastewater treatment plant of canaveralejo emcali in cali, colombia",,68b22adf2cb375c800b83b9f,1.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio,,
SECTOR,renare,FAZNI-GGC-111-617-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-111-617-17,,68b22ad92cb375c800b83b98,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-083-604-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-083-604-17,,68b22ad42cb375c800b83b94,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-119-630-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-119-630-17,,68b22acf2cb375c800b83b90,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-081-544-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-081-544-17,,68b22aca2cb375c800b83b8c,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-116-627-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-116-627-17,,68b22ac52cb375c800b83b88,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-112-619-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-112-619-17,,68b22ac02cb375c800b83b84,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-098-597-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-098-597-17,,68b22abb2cb375c800b83b80,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-108-614-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-108-614-17,,68b22ab52cb375c800b83b7c,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Cumare Carbon Proyect,,El nombre aparece en RENARE pero la evidencia pública encontrada no identifica de forma unívoca el registro; mantener REVISAR hasta confirmar ficha individual.,AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|cumare carbon proyect,,68b22aaf2cb375c800b83b75,1.0,https://www.terraformation.com/projects/sembrando-futuro-2-0-colombia,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-087-585-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-087-585-17,,68b22aaa2cb375c800b83b71,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,PCH LA NAVETA,,Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | REVISAR: el nombre disponible no permite confirmar con suficiente certeza la naturaleza AFOLU/no-AFOLU ni la fecha de inicio; no se imputa un año.,REVISAR,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|pch la naveta,,68b22aa42cb375c800b83b6a,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,PROYECTO FORESTAL CO2CERO CASANARE _3_2021,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto forestal co2cero casanare _3_2021,,68b22a982cb375c800b83b5f,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,CARBONO AGROPORVANDA,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|carbono agroporvanda,,68b22a932cb375c800b83b5b,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-122-643-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-122-643-17,,68b22a822cb375c800b83b4c,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-095-573-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-095-573-17,,68b22a7d2cb375c800b83b48,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-397-16,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-397-16,,68b22a782cb375c800b83b44,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Proyecto Carbono Verde,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto carbono verde,,68b22a722cb375c800b83b40,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Proyecto de Carbono en Bosques de Sabor y Aroma,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto de carbono en bosques de sabor y aroma,,68b22a722cb375c800b83b3d,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Proyecto Solar Fotovoltaico Agrupado URRÁ S.A. E.S.P.,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto solar fotovoltaico agrupado urra s.a. e.s.p.,,68b22a612cb375c800b83b2e,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Ciclo Combinado Termoflores IV,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|ciclo combinado termoflores iv,,68b22a5c2cb375c800b83b2a,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-077-525-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-077-525-17,,68b22a572cb375c800b83b26,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,FAZNI-GGC-117-628-17,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|fazni-ggc-117-628-17,,68b22a522cb375c800b83b22,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Nucleos Carbono,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo: PDBC - Proyectos de Desarrollo Bajo en Carbono (no concluyente),renare|nucleos carbono,,68b22a502cb375c800b83b1c,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Parque Solar Caño Limón Phase 1 20 MW,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|parque solar cano limon phase 1 20 mw,,68b22a4b2cb375c800b83b18,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Doña Juana Landfill Gas to Energy Project,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Programas de Desarrollo; actividades sugiere AFOLU,renare|dona juana landfill gas to energy project,,68b22a3f2cb375c800b83b0d,1.0,https://renare.minambiente.gov.co/,PDBC - Programas de Desarrollo Bajo en Carbono,,
SECTOR,renare,Proyecto Hidroeléctrico del río Amoyá,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,renare|proyecto hidroelectrico del rio amoya,,68b22a392cb375c800b83b06,1.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio,,
SECTOR,renare,Parque Eólico Guajira I,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,renare|parque eolico guajira i,,68b22a2c2cb375c800b83af2;68b22c822cb375c800b83d43,2.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio;PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,PROYECTO ASOCIATIVO PROGRAMATICO ZONA ANDINA Y COSTA ATLANTICA -FCG,,Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | REVISAR: el nombre disponible no permite confirmar con suficiente certeza la naturaleza AFOLU/no-AFOLU ni la fecha de inicio; no se imputa un año.,REVISAR,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto asociativo programatico zona andina y costa atlantica -fcg,,68b22a0b2cb375c800b83ad7,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Proyecto Forestal MAVALLE en plantaciones de Caucho natural,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto forestal mavalle en plantaciones de caucho natural,,68b22a002cb375c800b83acc,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,PUERTO GAITAN;PUERTO LOPEZ,50568;50573
SECTOR,renare,Proyecto hidroeléctrico Barroso 20MW ,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo: PDBC - Proyectos de Desarrollo Bajo en Carbono (no concluyente),renare|proyecto hidroelectrico barroso 20mw,,68b229be2cb375c800b83a85,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Veolia LFG PTA Antanas landfill,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Programas de Desarrollo; actividades sugiere AFOLU,renare|veolia lfg pta antanas landfill,,68b229b92cb375c800b83a81,1.0,https://renare.minambiente.gov.co/,PDBC - Programas de Desarrollo Bajo en Carbono,,
SECTOR,renare,Sombrilla Centrales Hidroeléctricas de Suba y Usaquén,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|sombrilla centrales hidroelectricas de suba y usaquen,,68b2286c2cb375c800b83968;68b229a42cb375c800b83a71,2.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio;PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Pequeña Central hidroeléctrica Bajo Tuluá,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,renare|pequena central hidroelectrica bajo tulua,,68b2299e2cb375c800b83a6d,1.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio,,
SECTOR,renare,Proyecto Hidroeléctrico Sogamoso,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,renare|proyecto hidroelectrico sogamoso,,68b229942cb375c800b83a62;68b22c812cb375c800b83d40,2.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio;PDBC - Proyectos de Desarrollo Bajo en Carbono,SOGAMOSO,15759
SECTOR,renare,"Proyecto de mitigación en el sector del USCUSS por remociones debidas al establecimiento de sistemas forestales de Hevea brasiliensis en el municipio de Barrancabermeja, Santander, Colombia",,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,"renare|proyecto de mitigacion en el sector del uscuss por remociones debidas al establecimiento de sistemas forestales de hevea brasiliensis en el municipio de barrancabermeja, santander, colombia",,68b229872cb375c800b83a54,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,BARRANCABERMEJA,68081
SECTOR,renare,Carbono Agroforestal La Argentina,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|carbono agroforestal la argentina,,68b229782cb375c800b83a48,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,LA ARGENTINA,41378
SECTOR,renare,Pequeña Central Hidroeléctrica Alto Tuluá,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,renare|pequena central hidroelectrica alto tulua,,68b229622cb375c800b83a35,1.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio,,
SECTOR,renare,"Proyecto de mitigación en el sector del USCUSS por remociones debidas al establecimiento de sistemas forestales de Hevea brasiliensis en los municipios de Sucre y el Peñón Santander, Colombia",,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,"renare|proyecto de mitigacion en el sector del uscuss por remociones debidas al establecimiento de sistemas forestales de hevea brasiliensis en los municipios de sucre y el penon santander, colombia",,68b229532cb375c800b83a29,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,EL PENON,13268;25258;68250
SECTOR,renare,Carbono Inmunizar,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|carbono inmunizar,,68b2294d2cb375c800b83a25,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Despacho técnico-económico de energía y vapor en la Refinería de Barrancabermeja-GRB,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|despacho tecnico-economico de energia y vapor en la refineria de barrancabermeja-grb,,68b229dc2cb375c800b83aa8,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,BARRANCABERMEJA,68081
SECTOR,renare,"Restauración de áreas degradadas y reforestación en Cáceres y Cravo Norte, Colombia",,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,"renare|restauracion de areas degradadas y reforestacion en caceres y cravo norte, colombia",,68b2293d2cb375c800b83a16,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,CACERES;CRAVO NORTE,5120;81220
SECTOR,renare,Proyecto carbono CAS,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto carbono cas,,68b2290e2cb375c800b839ef,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Programa de Compensaciones de Gases de Efecto Invernadero (GEI) - Reforestadora Cacerí SA,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|programa de compensaciones de gases de efecto invernadero (gei) - reforestadora caceri sa,,68b228c82cb375c800b839b5,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
